head_label,candidate_id,candidate_group,source_file,counterexample_type,seed,family,heldout_family_type,token_domain,sequence_length_bucket,intervention,position_label,effect_size,failure_mode,reason
L9H11,heldout_cand_001,replicated_candidate,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L9H11.csv,wrong_target_control_moved,22,char_target_swap_control,control,symbolic,short,head_clean_to_corrupt_patch,final,0.0380117056688691,target_swap_leak,A wrong-target or target-swap control moved.
L9H11,heldout_cand_001,replicated_candidate,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L9H11.csv,wrong_target_control_moved,22,char_target_swap_control,control,symbolic,short,head_mean_ablation,final,0.0364041960789951,control_moved,A control row had positive intervention effect.
L9H11,heldout_cand_001,replicated_candidate,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L9H11.csv,wrong_target_control_moved,22,char_target_swap_control,control,symbolic,short,head_mean_ablation,final,0.0364041960789951,target_swap_leak,A wrong-target or target-swap control moved.
L9H11,heldout_cand_001,replicated_candidate,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L9H11.csv,wrong_target_control_moved,21,char_target_swap_control,control,symbolic,short,head_mean_ablation,final,0.0203601325652732,control_moved,A control row had positive intervention effect.
L9H11,heldout_cand_001,replicated_candidate,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L9H11.csv,wrong_target_control_moved,21,char_target_swap_control,control,symbolic,short,head_mean_ablation,final,0.0203601325652732,target_swap_leak,A wrong-target or target-swap control moved.
L9H11,heldout_cand_001,replicated_candidate,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L9H11.csv,wrong_target_control_moved,22,char_target_swap_control,control,symbolic,short,head_zero_ablation,final,0.0159472910152902,control_moved,A control row had positive intervention effect.
L9H11,heldout_cand_001,replicated_candidate,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L9H11.csv,wrong_target_control_moved,22,char_target_swap_control,control,symbolic,short,head_zero_ablation,final,0.0159472910152902,target_swap_leak,A wrong-target or target-swap control moved.
L9H11,heldout_cand_001,replicated_candidate,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L9H11.csv,wrong_target_control_moved,21,char_target_swap_control,control,symbolic,short,head_clean_to_corrupt_patch,final,0.0115898182479925,control_moved,A control row had positive intervention effect.
L9H11,heldout_cand_001,replicated_candidate,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L9H11.csv,wrong_target_control_moved,21,char_target_swap_control,control,symbolic,short,head_clean_to_corrupt_patch,final,0.0115898182479925,target_swap_leak,A wrong-target or target-swap control moved.
L9H11,heldout_cand_001,replicated_candidate,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L9H11.csv,wrong_target_control_moved,20,char_target_swap_control,control,symbolic,short,head_mean_ablation,final,0.01077106463633,control_moved,A control row had positive intervention effect.
L9H11,heldout_cand_001,replicated_candidate,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L9H11.csv,wrong_target_control_moved,20,char_target_swap_control,control,symbolic,short,head_mean_ablation,final,0.01077106463633,target_swap_leak,A wrong-target or target-swap control moved.
L9H11,heldout_cand_001,replicated_candidate,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L9H11.csv,wrong_target_control_moved,22,char_target_swap_control,control,symbolic,short,head_mean_ablation,final,0.0095274520206391,control_moved,A control row had positive intervention effect.
L9H11,heldout_cand_001,replicated_candidate,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L9H11.csv,wrong_target_control_moved,22,char_target_swap_control,control,symbolic,short,head_mean_ablation,final,0.0095274520206391,target_swap_leak,A wrong-target or target-swap control moved.
L9H11,heldout_cand_001,replicated_candidate,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L9H11.csv,token_domain_or_length_failure,21,char_multi_distractor,positive,symbolic,medium,head_zero_ablation,final,-0.6541625062750658,domain_flip,Token-domain or length failure row was present.
L9H11,heldout_cand_001,replicated_candidate,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L9H11.csv,token_domain_or_length_failure,21,char_multi_distractor,positive,symbolic,medium,head_zero_ablation,final,-0.6541625062750658,length_flip,Token-domain or length failure row was present.
L9H11,heldout_cand_001,replicated_candidate,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L9H11.csv,token_domain_or_length_failure,21,char_multi_distractor,positive,symbolic,medium,head_mean_ablation,final,-0.5471085048517981,domain_flip,Token-domain or length failure row was present.
L9H11,heldout_cand_001,replicated_candidate,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L9H11.csv,token_domain_or_length_failure,21,char_multi_distractor,positive,symbolic,medium,head_mean_ablation,final,-0.5471085048517981,length_flip,Token-domain or length failure row was present.
L9H11,heldout_cand_001,replicated_candidate,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L9H11.csv,token_domain_or_length_failure,20,char_multi_distractor,positive,symbolic,medium,head_zero_ablation,final,-0.1235224215138326,domain_flip,Token-domain or length failure row was present.
L9H11,heldout_cand_001,replicated_candidate,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L9H11.csv,token_domain_or_length_failure,20,char_multi_distractor,positive,symbolic,medium,head_zero_ablation,final,-0.1235224215138326,length_flip,Token-domain or length failure row was present.
L9H11,heldout_cand_001,replicated_candidate,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L9H11.csv,token_domain_or_length_failure,21,char_multi_distractor,positive,symbolic,medium,head_clean_to_corrupt_patch,final,-0.0575709485076884,domain_flip,Token-domain or length failure row was present.
L9H11,heldout_cand_001,replicated_candidate,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L9H11.csv,token_domain_or_length_failure,21,char_multi_distractor,positive,symbolic,medium,head_clean_to_corrupt_patch,final,-0.0575709485076884,length_flip,Token-domain or length failure row was present.
L9H11,heldout_cand_001,replicated_candidate,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L9H11.csv,token_domain_or_length_failure,20,char_multi_distractor,positive,symbolic,medium,head_clean_to_corrupt_patch,final,-0.0477510856910985,domain_flip,Token-domain or length failure row was present.
L9H11,heldout_cand_001,replicated_candidate,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L9H11.csv,token_domain_or_length_failure,20,char_multi_distractor,positive,symbolic,medium,head_clean_to_corrupt_patch,final,-0.0477510856910985,length_flip,Token-domain or length failure row was present.
L9H11,heldout_cand_001,replicated_candidate,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L9H11.csv,token_domain_or_length_failure,21,char_multi_distractor,positive,symbolic,medium,head_zero_ablation,final,-0.0387552594761083,domain_flip,Token-domain or length failure row was present.
L9H11,heldout_cand_001,replicated_candidate,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L9H11.csv,token_domain_or_length_failure,21,char_multi_distractor,positive,symbolic,medium,head_zero_ablation,final,-0.0387552594761083,length_flip,Token-domain or length failure row was present.
L9H11,heldout_cand_001,replicated_candidate,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L9H11.csv,token_domain_or_length_failure,21,char_multi_distractor,positive,symbolic,medium,head_mean_ablation,previous_occurrence,-0.0376503947085335,domain_flip,Token-domain or length failure row was present.
L9H11,heldout_cand_001,replicated_candidate,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L9H11.csv,token_domain_or_length_failure,21,char_multi_distractor,positive,symbolic,medium,head_mean_ablation,previous_occurrence,-0.0376503947085335,length_flip,Token-domain or length failure row was present.
L9H11,heldout_cand_001,replicated_candidate,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L9H11.csv,token_domain_or_length_failure,20,char_number_short,positive,number,short,head_zero_ablation,final,-0.0320788029019413,domain_flip,Token-domain or length failure row was present.
L9H11,heldout_cand_001,replicated_candidate,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L9H11.csv,token_domain_or_length_failure,20,char_number_short,positive,number,short,head_zero_ablation,final,-0.0320788029019413,length_flip,Token-domain or length failure row was present.
L9H11,heldout_cand_001,replicated_candidate,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L9H11.csv,position_intervention_mismatch,21,char_multi_distractor,positive,symbolic,medium,head_mean_ablation,final,-0.5471085048517981,intervention_disagreement,Position/intervention mismatch row was present.
L9H11,heldout_cand_001,replicated_candidate,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L9H11.csv,position_intervention_mismatch,21,char_multi_distractor,positive,symbolic,medium,head_mean_ablation,final,-0.5471085048517981,position_mismatch,Position/intervention mismatch row was present.
L9H11,heldout_cand_001,replicated_candidate,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L9H11.csv,position_intervention_mismatch,21,char_word_short,positive,word,short,head_mean_ablation,final,-0.0559090743879307,intervention_disagreement,Position/intervention mismatch row was present.
L9H11,heldout_cand_001,replicated_candidate,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L9H11.csv,position_intervention_mismatch,21,char_word_short,positive,word,short,head_mean_ablation,final,-0.0559090743879307,position_mismatch,Position/intervention mismatch row was present.
L9H11,heldout_cand_001,replicated_candidate,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L9H11.csv,position_intervention_mismatch,21,char_multi_distractor,positive,symbolic,medium,head_mean_ablation,previous_occurrence,-0.0376503947085335,intervention_disagreement,Position/intervention mismatch row was present.
L9H11,heldout_cand_001,replicated_candidate,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L9H11.csv,position_intervention_mismatch,21,char_multi_distractor,positive,symbolic,medium,head_mean_ablation,previous_occurrence,-0.0376503947085335,position_mismatch,Position/intervention mismatch row was present.
L9H11,heldout_cand_001,replicated_candidate,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L9H11.csv,position_intervention_mismatch,22,char_word_short,positive,word,short,head_mean_ablation,final,-0.0342283643229692,intervention_disagreement,Position/intervention mismatch row was present.
L9H11,heldout_cand_001,replicated_candidate,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L9H11.csv,position_intervention_mismatch,22,char_word_short,positive,word,short,head_mean_ablation,final,-0.0342283643229692,position_mismatch,Position/intervention mismatch row was present.
L9H11,heldout_cand_001,replicated_candidate,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L9H11.csv,position_intervention_mismatch,21,char_word_short,positive,word,short,head_mean_ablation,final,-0.0308183895002463,intervention_disagreement,Position/intervention mismatch row was present.
L9H11,heldout_cand_001,replicated_candidate,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L9H11.csv,position_intervention_mismatch,21,char_word_short,positive,word,short,head_mean_ablation,final,-0.0308183895002463,position_mismatch,Position/intervention mismatch row was present.
L9H11,heldout_cand_001,replicated_candidate,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L9H11.csv,position_intervention_mismatch,21,char_multi_distractor,positive,symbolic,medium,head_clean_to_corrupt_patch,previous_occurrence,-0.0262918360704572,intervention_disagreement,Position/intervention mismatch row was present.
L9H11,heldout_cand_001,replicated_candidate,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L9H11.csv,position_intervention_mismatch,21,char_multi_distractor,positive,symbolic,medium,head_clean_to_corrupt_patch,previous_occurrence,-0.0262918360704572,position_mismatch,Position/intervention mismatch row was present.
L9H11,heldout_cand_001,replicated_candidate,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L9H11.csv,position_intervention_mismatch,21,char_word_short,positive,word,short,head_mean_ablation,final,-0.0241736645755546,intervention_disagreement,Position/intervention mismatch row was present.
L9H11,heldout_cand_001,replicated_candidate,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L9H11.csv,position_intervention_mismatch,21,char_word_short,positive,word,short,head_mean_ablation,final,-0.0241736645755546,position_mismatch,Position/intervention mismatch row was present.
L9H11,heldout_cand_001,replicated_candidate,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L9H11.csv,position_intervention_mismatch,21,char_multi_distractor,positive,symbolic,medium,head_mean_ablation,final,-0.0227886925466079,intervention_disagreement,Position/intervention mismatch row was present.
L9H11,heldout_cand_001,replicated_candidate,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L9H11.csv,position_intervention_mismatch,21,char_multi_distractor,positive,symbolic,medium,head_mean_ablation,final,-0.0227886925466079,position_mismatch,Position/intervention mismatch row was present.
